DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.610836ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_1, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_CA__2D8B2483DC0CF9D0E3709FFF081377CAF394F574, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=1817 bytes, Retrieved=true, Duration=0.033710ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_2, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_97A0BECC4C251FC1E__76A39A91F9F928692A60BFE83F4D5BEBD7CD567D, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=829 bytes, Retrieved=true, Duration=0.030618ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_3, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_97A0BECC4C251FC1EC8CB3B8C9097E6__412433F973340BC04B876D599045FC9FCDB5D22F, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=1722 bytes, Retrieved=true, Duration=0.033710ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_4, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_28__25E53BC5B4A2F3BD17C0DA95F99FAA5E7B2F3158, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=289433 bytes, Retrieved=true, Duration=0.074849ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_5, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_FC4B961048D22E2EF__040731B918ED5216CA40AAA55888B1F7920613A0, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=5893 bytes, Retrieved=true, Duration=0.032473ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_6, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FC4B961048D22E2EF4F1078C8C18684__BB6BCFBC71B608DB753E9345E246B9369403EF1E, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=109684 bytes, Retrieved=true, Duration=0.063710ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_7, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_38__87168EAEAC2CB19EC343FA73D9692813EAD3074D, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=2858 bytes, Retrieved=true, Duration=0.031237ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_8, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_F52EBC934853577C3__82325060189741FCF65AA647E6F91C1DCDC17A67, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=394 bytes, Retrieved=true, Duration=0.030000ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_9, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F52EBC934853577C3C5DC087E230336__4545BA028233B70D31CAC737DC5B3993A6C9FF5C, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=1177 bytes, Retrieved=true, Duration=0.031855ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_10, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_4A__C65126F8420E62B7B09041A168FBC29EE2652E09, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=36409 bytes, Retrieved=true, Duration=0.038970ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_11, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_B40300C148ACE302C__0182E0F84FB20D0EF55A2C735EA37FB96063DB52, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=1309 bytes, Retrieved=true, Duration=0.030927ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_12, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B40300C148ACE302C10B02B68CF41F0__5FDEC8BC479BB1944D9EFBCF74615B58548CA377, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=12030 bytes, Retrieved=true, Duration=0.037424ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionIdDB28C9A54BB9325E54BB1983C8548259_2, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B19E8D43472CA8B277E8CCA8993996A__878CA4B0813C95120A256C74CF1AC98FA54BEF64, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=160312 bytes, Retrieved=true, Duration=0.086907ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId95575FD5433AA70BFAC4909781C5552B_3, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__FBBDD204E59CC3E3C9749161169905E65779DA9A, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.053506ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId95575FD5433AA70BFAC4909781C5552B_4, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__A862D430A5BD3851806098886F46A0DB4C02712D, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.037733ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId95575FD5433AA70BFAC4909781C5552B_5, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__5D8E67CBA0F04E790BD64833DFE9997DDB1D33F0, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.015773ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId95575FD5433AA70BFAC4909781C5552B_6, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_FDD461EC4EDF5F99C659709B7A42E__D3B9066E064FF8485C582FA787D958A7AE111964, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.017628ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionIdDB28C9A54BB9325E54BB1983C8548259_3, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_565E0359430950FA252A118AF8521636___AFD2E7B6C000DBB57C3C2251719C132A8B58702E, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=6591 bytes, Retrieved=true, Duration=0.034332ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId489BAB05456F504BD3E6918323DF9B4E_5, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B21C1AFF42ACD5ADC8C382B3A090A__CA89507B8D820F4BC2690ECA204279B9555C9728, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=4452 bytes, Retrieved=true, Duration=0.061858ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionIdDB28C9A54BB9325E54BB1983C8548259_4, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_565E0359430950FA252A118AF8521636___018F4075D3397499A38D84DACDCE819C495D7211, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.016391ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionIdDB28C9A54BB9325E54BB1983C8548259_5, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_565E0359430950FA252A118AF8521636___1978717988CE205C32B2214CC1D518693DF7C4D6, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.013299ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId489BAB05456F504BD3E6918323DF9B4E_6, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B21C1AFF42ACD5ADC8C382B3A090A__4CE82FE331674843D9D63FF6A48098076A341066, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.019792ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId489BAB05456F504BD3E6918323DF9B4E_7, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B21C1AFF42ACD5ADC8C382B3A090A__E2E37627513408BF1569A25F4D84185B4CD2360C, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.015464ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId489BAB05456F504BD3E6918323DF9B4E_8, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B21C1AFF42ACD5ADC8C382B3A090A__075E02065A5353E35623093DF43D23E005525A14, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.023816ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId489BAB05456F504BD3E6918323DF9B4E_9, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B21C1AFF42ACD5ADC8C382B3A090A__757395CD4BEBCAA3704D2DFD62AF92D69A63345C, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.038657ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_13, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_70__20D212F4F3AD985B0B6845A8863BA6E6A0E56756, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=294258 bytes, Retrieved=true, Duration=0.085980ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_14, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_3FD539AA458F856A3__F618B7E6C48CC98092FA9B0D247B06E9A1B38043, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=394 bytes, Retrieved=true, Duration=0.030927ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_15, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufDAB81C28__16747BAB7773CD8447CFE1E2C4A42C3675E8564A, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=43977 bytes, Retrieved=true, Duration=0.051647ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_16, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufCE894242__C0118808F184FFB83D79AD9AB11575B821F7BE15, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=94560 bytes, Retrieved=true, Duration=0.054743ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_17, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD9DB04D0__8C735E221A869B92BEE039699E78B506A39A8D22, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=45844 bytes, Retrieved=true, Duration=0.038043ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_18, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD223CF75__23E99E83774251E57C2B3F99B833103F99DBF08E, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=3312989 bytes, Retrieved=true, Duration=1.347236ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_19, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufF713CDE7__E9A2C5C1CFC2A5AD4884F913AB04EDAB24BDC910, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=16964 bytes, Retrieved=true, Duration=0.034023ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId95575FD5433AA70BFAC4909781C5552B_7, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__5AB65D05EF596D533648DE0108FEE2C7BA407CF7, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.047628ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId95575FD5433AA70BFAC4909781C5552B_8, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__01321D8B21E5D0A85EC48E21B3D8F7F19D06DE93, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.016082ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId95575FD5433AA70BFAC4909781C5552B_9, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__AD1BC94ECBBDFD5E670CBBCE622C4859BC9C723F, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.019174ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId95575FD5433AA70BFAC4909781C5552B_10, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7955065B46603C1F01981AAE67F33__C4DE7BF8DB51CEE3D64DD74C78B110CB4BE17EF9, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.014227ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_20, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf8BB574F5__C3FC2F8811CE9ED436A86468E6CC394CAB3C9517, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=150938 bytes, Retrieved=true, Duration=0.074539ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionIdDB28C9A54BB9325E54BB1983C8548259_6, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_RGBA16F_B138149959E96AA845BD6F4F24B92__69C7B3FD61BE1801E932D86FDC33A033B3526738, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=16777840 bytes, Retrieved=true, Duration=7.835384ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId489BAB05456F504BD3E6918323DF9B4E_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__4D92A2B66FAECA41CE73614053410F50678BE24C, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=3860 bytes, Retrieved=true, Duration=0.034023ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId489BAB05456F504BD3E6918323DF9B4E_11, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__90EFA7DE31645D920A0D41E6D0BD39DDA2F4F975, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.013299ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId489BAB05456F504BD3E6918323DF9B4E_12, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_55809E694EE7DB292235CC917A5C5__C6A8F34D0900A3DD1534E03772A62CDF3492E40E, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.014845ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId95575FD5433AA70BFAC4909781C5552B_11, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__E97FF2F2AD81D9F76D10FBE62D6E3756C8739EBA, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=0.038970ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId95575FD5433AA70BFAC4909781C5552B_12, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BC0404946D77A8C093A10AE0677E__3A8B6C1001F620AEC0F45773321B605B37FC4EDE, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.013299ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionIdDB28C9A54BB9325E54BB1983C8548259_7, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A78BEB040043019A4DB61AD1C6AC__7144404E8C592DBD7627E9018FE2266E690ED585, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=6604 bytes, Retrieved=true, Duration=0.039898ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionIdDB28C9A54BB9325E54BB1983C8548259_8, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A78BEB040043019A4DB61AD1C6AC__D3700974D50EA87D5E3249AED5EDB9E1535174B2, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.020415ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionIdDB28C9A54BB9325E54BB1983C8548259_9, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A78BEB040043019A4DB61AD1C6AC__069D3F4DDCBAF8D4C2BDDCE93FB6D6AF2A92E6F8, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.015464ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_21, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufBFAE0D7B__B759079FB55DF8F6449DF9692991118956E5A078, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=36514 bytes, Retrieved=true, Duration=0.065878ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_22, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf5F2C2EFB__CBBD563C059A423E5DB2A80A9CD18CD59BC2987C, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=263217 bytes, Retrieved=true, Duration=0.077937ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId489BAB05456F504BD3E6918323DF9B4E_13, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_3E9DD153456FBFC774C1B0A118D3BFA__026BD0D5597652AED9C7644143EE6AB59FB39BB5, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=0.042990ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId489BAB05456F504BD3E6918323DF9B4E_14, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_3E9DD153456FBFC774C1B0A118D3BFA__BCAC7ABACC5B5D4A6DC129FB4BB94D4A3E089E06, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.016082ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId489BAB05456F504BD3E6918323DF9B4E_15, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_3E9DD153456FBFC774C1B0A118D3BFA__D20BFAB030FB8CFC04A0587A92BEDA874205D3CA, StartTime=2015.11.08-11.34.24, HierarchicalDDC, Duration=0.027526ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_23, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_E2__BC62E17FCDB254C13A491B8009DB49ADB496A2E9, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=4845 bytes, Retrieved=true, Duration=0.034019ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_24, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_F5368723436B98428__2B31B2DAB7A92954196EBC84FAB0F70179BE9807, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=393 bytes, Retrieved=true, Duration=0.030618ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId3A8BF4A043864CF45EE4C49C99692979_25, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf8F297B2A__70754E99976040C88B63C64F178F6AE443471B6F, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=54458 bytes, Retrieved=true, Duration=0.047322ms, RunGuid=RunID723599ED4A032070203628817F5535D4
DDCTransactionId95575FD5433AA70BFAC4909781C5552B_13, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C45F0F7D439FAD52041B1EBC5A8A1__FC5A29F424836F67547AB1BC14246603821353B4, StartTime=2015.11.08-11.34.24, HierarchicalDDC, DataSize=1186 bytes, Retrieved=true, Duration=0.034019ms, RunGuid=RunID723599ED4A032070203628817F5535D4
